availability,size,total_sqft,bath,balcony,Pincode,price
18,2,1126,2,2,560077,39
18,2,45,1,0,560077,23
18,2,1162,2,0,560077,65
18,2,1301,2,2,560077,65
18,2,658,1,1,560077,34
18,2,1350,3,1,560077,250
18,2,2500,3,2,560077,280
18,2,1208.51,3,2,560077,42
18,2,1133,2,2,560077,38.41
18,2,1760,2,1,560077,116
18,2,1075,2,1,560077,52
18,2,940,2,1,560077,25.38
18,2,1145,2,2,560077,57
18,2,3900,5,1,560077,550
18,2,1300,2,2,560077,50
18,2,2475,4,3,560077,326
18,2,2040,3,0,560077,200
18,2,1200,1,0,560077,150
18,2,2420,4,1,560077,190
18,2,1216,2,1,560077,80
18,2,1459,2,1,560077,110
18,2,1622,2,0,560077,80
18,2,1843,3,2,560077,85
18,2,1274,2,1,560077,81
18,2,600,1,1,560077,52
18,2,1430,2,1,560077,69.5
18,2,1800,2,0,560077,280
18,2,1565,2,2,560077,57.91
18,2,1670,3,2,560077,160
18,2,1695,3,2,560077,150
18,2,1410,2,2,560077,75
18,2,1060,2,3,560077,42
18,2,1120,2,2,560077,50
18,2,880,2,0,560077,50
18,2,1083,2,1,560077,32.49
18,2,1435,3,3,560077,57.2
18,2,1425,2,2,560077,56.99
18,2,900,2,3,560077,50
18,2,2400,5,2,560077,93
18,2,693,1,1,560077,34.3
18,2,600,3,1,560077,90
18,2,2435,4,3,560077,119
18,2,1920,3,2,560077,150
18,2,630,1,1,560077,47
18,2,1075,2,1,560077,50
18,2,1200,5,0,560077,101
18,2,705,1,1,560077,55
18,2,1200,2,2,560077,75.6
18,2,1532,2,2,560077,62
18,2,1330,2,1,560077,93
18,2,1200,3,1,560077,210
18,2,1530,2,2,560077,60
18,2,1105,2,2,560077,42
18,2,1566,2,0,560077,180
18,2,1630,3,1,560077,95.1
18,2,1256,2,1,560077,62.8
18,2,1200,6,2,560077,180
18,2,1595,2,3,560077,75
18,2,1000,2,2,560077,53
18,2,1475,2,2,560077,58.99
18,2,2400,5,3,560077,285
18,2,1000,2,1,560077,28.88
18,2,2360,4,1,560077,650
18,2,1737,2,3,560077,95
18,2,1000,2,1,560077,28.88
18,2,2100,4,2,560077,150
18,2,3600,6,1,560077,145
18,2,883,2,1,560077,50
18,2,1243,2,2,560077,46
18,2,1776,2,3,560077,75
18,2,1347,2,1,560077,37.72
18,2,1330,2,2,560077,55
18,2,600,2,1,560077,120
18,2,3730,4,3,560077,370
18,2,1459,3,2,560077,135
18,2,2259,5,2,560077,135
18,2,2700,4,1,560077,160
18,2,1008,2,2,560077,32.25
18,2,1200,2,2,560077,52.5
18,2,2328,4,1,560077,528
18,2,600,7,3,560077,110
18,2,660,1,1,560077,15.5
18,2,1800,2,2,560077,250
18,2,3100,4,3,560077,550
18,2,602,1,1,560077,26
18,2,1710,3,2,560077,100
18,2,1500,2,3,560077,82
18,2,1539,3,2,560077,60
18,2,806,3,1,560077,128
18,2,1100,2,1,560077,53
18,2,1151,2,1,560077,49
18,2,920,2,1,560077,46
18,2,1350,3,3,560077,78.3
18,2,1200,2,2,560077,65
18,2,1265,2,1,560077,78
18,2,600,6,2,560077,60
18,2,1700,3,2,560077,93.5
18,2,1600,3,0,560077,75
18,2,1550,4,1,560077,120
18,2,1560,3,3,560077,125
18,2,1000,5,3,560077,98
18,2,1243,2,2,560077,46
18,2,1200,4,1,560077,160
18,2,1403,3,1,560077,56
18,2,1010,2,1,560077,40.39
18,2,1416,3,1,560077,94
18,2,1628,2,2,560077,68
18,2,1660.4,4,2,560077,211
18,2,1680,3,2,560077,125
18,2,1595,3,3,560077,62
18,2,1507,2,3,560077,95
18,2,2560,3,0,560077,288
18,2,1949,3,1,560077,133
18,2,800,2,1,560077,175
18,2,1000,2,1,560077,28.88
18,2,905,2,1,560077,50
18,2,2480,3,2,560077,245
18,2,1495,3,0,560077,200
18,2,1605,3,3,560077,105
18,2,1290,2,1,560077,73
18,2,1100,2,1,560077,60
18,2,2100,6,0,560077,92
18,2,995,2,1,560077,49.8
18,2,500,2,1,560077,55
18,2,3526,4,3,560077,598
18,2,1425,2,2,560077,47
18,2,1455,2,2,560077,55
18,2,550,1,1,560077,23
18,2,1385,2,2,560077,48.48
18,2,7000,4,0,560077,210
18,2,4000,3,0,560077,130
18,2,1060,2,1,560077,53
18,2,1080,2,2,560077,75
18,2,1783,3,2,560077,125
18,2,1520,2,2,560077,90
18,2,1060,2,1,560077,55
18,2,1267,2,1,560077,54.35
18,2,1155,2,2,560077,55
18,2,2500,3,2,560077,180
18,2,1240,2,1,560077,65
18,2,1570,3,2,560077,78
18,2,1019,2,1,560077,45.9
18,2,1355,3,3,560077,76
18,2,1537,3,2,560077,110
18,2,4075,5,3,560077,226
18,2,1550,3,3,560077,52.45
18,2,1100,2,1,560077,50
18,2,1750,3,2,560077,150
18,2,1466,2,2,560077,71
18,2,1550,3,2,560077,72.5
18,2,2300,4,3,560077,102
18,2,540,1,1,560077,22.5
18,2,950,3,2,560077,130
18,2,2800,7,1,560077,250
18,2,1020,2,3,560077,48
18,2,2880,3,2,560077,501
18,2,1987,4,2,560077,165
18,2,1305,2,1,560077,75
18,2,2100,3,1,560077,125
18,2,1125,2,1,560077,32.5
18,2,1225,2,2,560077,49.5
18,2,1255,2,1,560077,55.5
18,2,1191,2,1,560077,90
18,2,3600,6,2,560077,303
18,2,1165,2,1,560077,33.64
18,2,865,2,1,560077,35.11
18,2,1850,2,2,560077,88
18,2,497,1,1,560077,17
18,2,1232,2,2,560077,89
18,2,1732,3,3,560077,85.73
18,2,1614,2,1,560077,100
18,2,600,1,1,560077,22
18,2,2072,4,2,560077,155
18,2,919,2,2,560077,34
18,2,2100,4,1,560077,90
18,2,672,3,1,560077,54
18,2,800,6,3,560077,110
18,2,1200,3,1,560077,150
18,2,2849,5,0,560077,250
18,2,1000,2,2,560077,42
18,2,1216,2,1,560077,75
18,2,2245,4,2,560077,154
18,2,1476,3,1,560077,125
18,2,1852,3,2,560077,130
18,2,1225,2,2,560077,47
18,2,1597,3,1,560077,67.12
18,2,2423,4,3,560077,160
18,2,1152,2,1,560077,90
18,2,1762,3,2,560077,133
18,2,1400,3,2,560077,92
18,2,1530,2,2,560077,74.4
18,2,2400,6,3,560077,400
18,2,1185,2,2,560077,40.17
18,2,1890,3,2,560077,108
18,2,1247,2,2,560077,58
18,2,700,4,0,560077,104
18,2,1000,6,3,560077,275
18,2,1201,2,2,560077,59.99
18,2,830,2,2,560077,40
18,2,1165,2,1,560077,30.29
18,2,1100,1,2,560077,55
18,2,1890,2,0,560077,93
18,2,1685,3,2,560077,60
18,2,3131,4,3,560077,349
18,2,1165,2,1,560077,43
18,2,827,2,1,560077,45
18,2,396,2,0,560077,48
18,2,1200,4,3,560077,179
18,2,635,1,0,560077,26
18,2,4000,4,3,560077,380
18,2,1050,2,1,560077,50
18,2,600,4,3,560077,76
18,2,1819.18,3,2,560077,168
18,2,1500,3,3,560077,125
18,2,1500,2,2,560077,57
18,2,2850,4,3,560077,470
18,2,1751,3,3,560077,72
18,2,4750,6,1,560077,1102
18,2,1020,2,1,560077,40.89
18,2,1148,2,1,560077,43.5
18,2,1856,3,2,560077,135
18,2,1754,6,2,560077,650
18,2,4273,3,0,560077,1100
18,2,1060,2,1,560077,49.27
18,2,1300,2,2,560077,60
18,2,3000,4,0,560077,100
18,2,1325,2,2,560077,65
18,2,1261,2,2,560077,61
18,2,1100,2,2,560077,46
18,2,700,2,1,560077,33
18,2,1675,2,2,560077,135
18,2,3400,4,2,560077,190
18,2,3260,5,3,560077,388
18,2,1180,2,2,560077,56
18,2,1160,2,2,560077,45
18,2,1863,3,2,560077,105
18,2,1187,2,2,110024,40.14
18,2,500,1,3,110024,220
18,2,1200,5,0,110024,325
18,2,1805,3,3,110024,134
18,2,1527,3,1,110024,142
18,2,1675,3,0,110024,92.13
18,2,1050,2,2,110022,52.71
18,2,1500,9,2,110018,250
18,2,1262,2,2,110015,47
18,2,1345,2,1,110015,57
18,2,1715,3,3,110015,112
18,2,3453,4,0,110009,231
18,2,3600,5,0,110009,400
18,2,1141,2,1,110009,60
18,2,4689,4,1,110009,488
18,2,550,1,1,110009,17
18,3,1914,3,2,560077,149
18,3,1458,3,2,560077,79
18,3,1200,4,2,560077,115
18,3,1105,2,1,560077,40
18,3,3035,5,3,560077,220
18,3,1200,6,3,560077,160
18,3,1662,3,0,560077,90
18,3,1556,3,2,560077,86
18,3,918,2,2,560077,50
18,3,1455,2,1,560077,98
18,3,1205,2,1,560077,70
18,3,1194,2,1,560077,65
18,3,1200,2,0,560077,75
18,3,1100,2,2,560077,52
18,3,1405,3,2,560077,48.87
18,3,929,2,1,560077,56
18,3,3436,5,0,560077,341
18,3,1035,2,1,560077,39.33
18,3,2100,4,3,560077,92
18,3,1065,2,1,560077,40.47
18,3,1500,6,3,560077,150
18,3,1200,5,2,560077,99
18,3,1093,2,1,560077,32.78
18,3,1250,2,2,560077,45
18,3,1680,3,3,560077,105
18,3,1146,2,1,560077,50
18,3,1250,2,3,560077,58
18,3,1451,3,1,560077,60.44
18,3,1424,2,3,560077,55
18,3,1435,2,3,560077,62
18,3,658,1,0,560077,26.91
18,3,1300,3,2,560077,45
18,3,1242,2,2,560077,65
18,3,1910,3,3,560077,119
18,3,1610,4,2,560077,85
18,3,1127,2,1,560077,65
18,3,1075,2,1,560077,42
18,3,1155,2,1,560077,51
18,3,1280,3,1,560077,250
18,3,1250,3,1,560077,55
18,3,2200,4,2,560077,160
18,3,2400,3,1,560077,150
18,3,876,2,2,560077,29.5
18,3,1850,2,2,560077,89
18,3,1314,2,3,560077,83
18,3,690,1,1,560077,39.8
18,3,1230,2,3,560077,55
18,3,920,2,1,560077,37.2
18,3,1850,3,3,560077,140
18,3,1073,2,2,560077,60
18,3,1540,3,3,560077,76
18,3,1550,3,3,560077,63.5
18,3,1198,2,1,560077,65
18,3,1656,3,2,560077,90
18,3,1900,3,3,560077,155
18,3,1910,3,2,560077,142
18,3,1003,2,1,560077,43
18,3,1495,2,0,560077,67
18,3,2172,3,2,560077,76.02
18,3,2400,4,2,560077,358
18,3,1200,1,2,560077,95
18,3,1548,3,1,560077,65
18,3,5400,5,0,560077,972
18,3,1689,3,1,560077,103
18,3,1031,2,1,560077,53
18,3,2119,4,2,560077,111
18,3,1200,2,2,560077,46.13
18,3,1060,2,2,560077,37
18,3,1100,2,1,560077,61
18,3,1350,4,2,560077,225
18,3,1050,4,1,560077,80
18,3,1250,2,1,560077,77.88
18,3,1100,2,2,560077,110
18,3,1200,2,1,560077,46.13
18,3,1420,2,2,560077,46
18,3,1500,2,1,560077,78
18,3,1942,3,1,560077,155
18,3,1985,3,2,560077,130
18,3,950,1,0,560077,39.9
18,3,1200,4,2,560077,80
18,3,1752,3,2,560077,105
18,3,1200,3,2,560077,120
18,3,1200,5,1,560077,200
18,3,1480,2,2,560077,84
18,3,600,4,1,560077,81
18,3,1826,3,2,560077,130
18,3,1035,2,1,560077,39.33
18,3,2600,4,0,560077,98
18,3,1667,3,2,560077,92
18,3,934,2,2,560077,55
18,3,1620,2,1,560077,76
18,3,1070,2,1,560077,47
18,3,3600,5,3,560077,180
18,3,1280,2,2,560077,60
18,3,1400,2,2,560077,60
18,3,1200,8,0,560077,180
18,3,1330,2,1,560077,64
18,3,1012,2,1,560077,54.59
18,3,1611,2,2,560077,48.33
18,3,1405,3,2,560077,58
18,3,1515,3,3,560077,90
18,3,1830,4,2,560077,150
18,3,1710,3,0,560077,60
18,3,935,2,1,560077,51.5
18,3,2197,3,2,560077,136
18,3,600,4,0,560077,65
18,3,1678,3,0,560077,92.13
18,3,1410,2,0,560077,80
18,3,1125,2,2,560077,65
18,3,1191,2,1,560077,55.38
18,3,1200,2,2,560077,79
18,3,1525,2,3,560077,67
18,3,1464,3,3,560077,56
18,3,920,2,1,560077,27
18,3,651,1,1,560077,17.5
18,3,600,1,2,560077,25
18,3,645,1,1,560077,16.45
18,3,1185,2,2,560077,44
18,3,1190,2,1,560077,68
18,3,1355,2,3,560077,73
18,3,1200,1,0,560077,65
18,3,7000,4,3,560077,550
18,3,1200,4,1,560077,110
18,3,500,2,1,560077,24
18,3,1250,3,3,560077,50
18,3,1480,2,1,560077,58
18,3,3300,4,2,560077,329
18,3,1206,2,1,560077,53
18,3,1357,2,1,560077,130
18,3,925,2,1,560077,46.5
18,3,909,2,1,560077,40.9
18,3,3000,5,2,560077,335
18,3,1100,2,1,560077,55
18,3,3000,5,2,560077,815
18,3,1100,2,1,560077,54
18,3,975,2,1,560077,65
18,3,1306,2,2,560077,44.17
18,3,1200,4,1,560077,95
18,3,610,1,1,560077,39
18,3,1484,2,2,560077,56.4
18,3,1125,2,1,560077,47
18,3,1447,2,1,560077,75.97
18,3,2882,5,1,560077,158
18,3,750,4,0,560077,88
18,3,2075,3,1,560077,115
18,3,1250,2,1,560077,58
18,3,1272,2,2,560077,51.5
18,3,1050,3,2,560077,125
18,3,625,2,1,560077,24
18,3,840,2,2,560077,50
18,3,2502,4,2,560077,180
18,3,583,1,1,560077,26.9
18,3,900,2,1,560077,27
18,3,1115,2,2,560077,50
18,3,1464,2,2,560077,56
18,3,2200,3,1,560077,121
18,3,750,1,1,560077,51
18,3,1600,3,3,560077,58
18,3,1365,2,2,560077,49
18,3,1300,3,2,560077,64
18,3,1200,1,0,560077,69
18,3,1260,2,2,560077,35
18,3,1190,2,2,560077,33.92
18,3,2480,4,1,560077,260
18,3,1250,3,2,560077,38
18,3,1500,3,0,560077,75
18,3,1510,3,3,560077,47.57
18,3,1187,2,1,560077,59
18,3,1120,2,1,560077,53.76
18,3,1717,3,3,560077,99
18,3,2099,3,0,560077,95
18,3,1100,2,2,560077,58
18,3,1200,1,0,560077,48
18,3,1465,2,1,560077,45.87
18,3,1500,1,0,560077,75
18,3,4050,4,1,560077,600
18,3,1255,2,1,560077,90
18,3,1220,2,3,560077,88
18,3,1065,2,1,560077,30.88
18,3,1765,3,3,560077,80
18,3,1281,2,2,560077,87
18,3,1210,2,2,560077,25
18,3,1215,2,3,560077,43
18,3,1200,3,1,560077,87
18,3,1237,2,2,560077,73
18,3,1300,2,1,560077,70
18,3,1105,2,2,560077,39.99
18,3,1505,2,2,560077,42
18,3,3900,5,0,560077,310
18,3,1186,2,3,560077,65
18,3,900,3,1,560077,51
18,3,750,2,1,560077,35.5
18,3,1083,2,2,560077,28
18,3,1430,2,1,560077,78.65
18,3,1056,2,2,560077,68
18,3,2108,3,3,560077,85
18,3,1650,3,2,560077,101
18,3,1220,3,1,560077,36.6
18,3,1198,2,1,560077,54
18,3,1190,2,1,560077,70
18,3,900,2,1,560077,41
18,3,2690,4,2,560077,185
18,3,1340,2,2,560077,65
18,3,2940,3,2,560077,2250
18,3,2400,6,1,560077,400
18,3,2324,0,0,560077,26.73
18,3,1260,2,2,560077,59.2
18,3,2254,3,2,560077,153
18,3,2990,5,1,560077,210
18,3,1800,5,1,560077,250
18,3,820,2,1,560077,45
18,3,1296,2,2,560077,65
18,3,1190,2,1,560077,53.55
18,3,1173,2,1,560077,77
18,3,1800,3,2,560077,90
18,3,1102,2,0,560077,52
18,3,913,2,1,560076,36
18,3,1176,2,1,560076,35.27
18,3,1620,3,0,560076,65
18,3,2968,3,0,560076,225
18,3,1519,2,3,560076,65
18,3,1345,2,2,560076,106
18,3,1594,3,2,560076,99
18,3,1250,2,1,560076,68
18,3,1056,2,1,560076,60
18,3,1200,3,1,560076,68.4
18,3,1290,1,0,560076,77.5
18,3,1150,2,1,560076,48
18,3,1464,2,1,560076,145
18,3,1200,2,1,560076,36
18,3,861,2,0,560076,36.5
18,3,1047,2,1,560076,82.62
18,3,1200,2,0,560076,75
18,3,1200,10,0,560076,190
18,3,1065,2,1,560076,45
18,3,2300,3,3,560076,369
18,3,1000,2,1,560076,62
18,3,1682,3,1,560076,113
18,3,1756,3,2,560076,131
18,3,4000,4,2,560076,1000
18,3,1050,4,2,560076,90
18,3,1238,2,1,560076,67.32
18,3,814,2,1,560076,42
18,3,1145,2,1,560076,46.5
18,3,965,2,1,560076,34
18,3,750,2,1,560076,36
18,3,1300,2,2,560076,55
18,3,1590,3,3,560076,131
18,3,644,1,1,560076,40
18,3,982,2,1,560076,37
18,3,1260,2,2,560076,100
18,3,1555,3,2,560076,75.17
18,3,2500,4,1,560076,450
18,3,1225,2,2,560076,48
18,3,1085,2,1,560076,46
18,3,1640,3,2,560076,220
18,3,1595,3,1,560076,110
18,3,1196,2,2,560076,40.44
18,3,1859,3,1,560076,108
18,3,1079,2,1,560076,60
18,3,550,1,1,560076,27
18,3,1118,2,1,560076,42
18,3,1198,2,2,560076,60
18,3,1830,4,2,560076,135
18,3,1160,2,1,560076,59
18,3,1485,2,1,560076,156
18,3,2070,3,3,560076,135
18,3,750,4,1,560076,150
18,3,957,2,0,560076,52.5
18,3,2400,4,1,560076,310
18,3,1268,2,1,560076,69
18,3,1450,2,2,560076,87
18,3,1600,2,2,560076,75
18,3,1330,2,1,560076,57
18,3,1355,2,2,560076,65
18,3,1272,2,2,560076,51.5
18,3,1100,2,1,560076,38.49
18,3,1220,3,2,560076,58
18,3,1075,2,1,560076,46.76
18,3,800,2,1,560076,55
18,3,995,2,1,560076,34.82
18,3,900,1,1,560076,44
18,3,1140,2,1,560076,42
18,3,1480,2,2,560076,125
18,3,1710,2,2,560076,90.63
18,3,2106,3,3,560076,148
18,3,2400,6,0,560076,270
18,3,3800,2,0,560076,130
18,3,800,3,2,560076,120
18,3,1602,2,0,560076,104
18,3,1660,2,2,560076,116
18,3,1549,3,2,560076,80
18,3,700,1,1,560076,38
18,3,1012,2,1,560076,64
18,3,1469,3,1,560076,89
18,3,1216,2,1,560076,69
18,3,1065,2,1,560076,56.13
18,3,1411,3,1,560076,93.15
18,3,1400,2,2,560076,57.5
18,3,1250,3,2,560076,29
18,3,1245,2,3,560076,62
18,3,1115,2,1,560076,50
18,3,1000,2,1,560076,35
18,3,1800,3,2,560076,90
18,3,1500,2,2,560076,130
18,3,645,1,1,560076,16.45
18,3,1275,3,2,560076,44
18,3,1494,3,2,560076,82
18,3,1949,3,2,560076,129
18,3,1020,2,1,560076,46.5
18,3,883,2,1,560076,45
18,3,3200,4,0,560076,280
18,3,1680,6,1,560076,125
18,3,2232,6,2,560076,300
18,3,2010,3,3,560076,125
18,3,1240,2,2,560076,80
18,3,1213,2,1,560076,63
18,3,1835,3,3,560076,88
18,3,1800,10,3,560076,185
18,3,2932,5,0,560076,195
18,3,3425,5,2,560076,250
18,3,945,2,0,560076,45
18,3,1504,2,2,560076,100
18,3,1569,3,2,560076,150
18,3,1755,3,2,560076,130
18,3,1760,3,0,560076,140
18,3,1240,2,3,560076,43.94
18,3,1450,3,2,560076,72.54
18,3,1000,2,0,560076,48
18,3,3820,1,1,560076,306
18,3,2000,4,2,560076,145
18,3,1215,2,2,560076,59
18,3,1330,3,3,560076,73.5
18,3,1178,2,1,560076,75
18,3,1500,4,3,560076,192
18,3,2040,2,2,560076,59
18,3,2000,3,2,560076,85
18,3,1602,2,1,560076,165
18,3,1200,4,1,560076,130
18,3,1194,2,2,560076,46
18,3,1800,3,1,560076,220
18,3,2400,2,1,560076,152
18,3,1700,3,3,560076,108
18,3,1200,3,2,560076,65
18,3,1500,3,0,560076,72
18,3,1240,3,2,560076,165
18,3,3000,3,2,560076,400
18,3,1737,3,3,560076,85
18,3,900,2,0,560076,55
18,3,1280,2,1,560076,48
18,3,1560,2,2,560076,85
18,3,883,2,1,560076,44
18,3,750,2,1,560076,33
18,3,2400,3,3,560076,140
18,3,900,2,1,560076,45
18,3,1030,2,1,560076,49.35
18,3,1850,3,2,560076,155
18,3,1831,3,1,560076,110
18,3,1095,2,1,560076,38.33
18,3,1320,2,1,560076,38.13
18,3,1000,2,1,560076,61
18,3,1820,3,2,560076,85.4
18,3,1075,2,1,560076,41
18,3,1500,3,0,560076,83
18,3,360,1,0,560076,16.9
18,3,1140,2,1,560076,70.93
18,3,1145,2,2,560076,58.4
18,3,1862,3,3,560076,120
18,3,947,2,2,560076,43
18,3,700,3,2,560076,195
18,3,1120,2,2,560076,40
18,3,2700,3,3,560076,200
18,3,1805,2,2,560076,75
18,3,1100,2,3,560076,93
18,3,1355,3,0,560076,135
18,3,1677,3,2,560076,98
18,3,2500,8,3,560076,95
18,3,1560,3,3,560076,74
18,3,2060,3,2,560076,150
18,3,1716,2,0,560076,115
18,3,1864,3,1,560076,140
18,3,638,1,1,560076,32
18,3,1200,7,3,560076,95
18,3,1150,9,0,560076,170
18,3,937,2,1,560076,30
18,3,1490,2,1,560076,115
18,3,4856,5,3,560076,410
18,3,4003,6,1,560076,525
18,3,1100,2,1,560076,37
18,3,1000,2,2,560076,48.53
18,3,1060,2,1,560076,37
18,3,1047,2,1,560076,91
18,3,1200,2,2,560076,80
18,3,1420,2,2,560076,75
18,3,1539,3,0,560076,85
18,3,1550,3,1,560076,59
18,3,1555,3,3,560076,82
18,3,600,6,2,560076,138
18,3,1553,3,3,560076,68
18,3,920,2,2,560076,26
18,3,1740,3,3,560076,120
18,3,1855,3,2,560076,145
18,3,1724,3,1,560076,146
18,3,1020,2,2,560076,60
18,3,1000,4,2,560076,150
18,3,1250,2,1,560076,50
18,3,1450,3,2,560076,75
18,3,1200,2,2,560076,80
18,3,1140,2,2,560076,58
18,3,900,5,2,560076,110
18,3,550,1,1,560076,16
18,3,1450,3,1,560076,44
18,3,1500,0,0,560076,25.49
18,3,700,2,1,560076,35.07
18,3,1200,3,1,560076,56
18,3,1050,2,1,560076,45
18,3,1600,3,3,560076,69
18,3,1625,2,3,560076,75
18,3,1492,2,2,560076,65
18,3,1489,2,3,560076,82
18,3,1560,2,2,560076,62.38
18,3,1140,2,2,560076,42
18,3,1431,3,2,560076,65
18,3,1682,3,1,560076,114
18,3,1198,2,1,560076,86.26
18,3,3664,3,2,560076,325
18,3,1550,2,2,560076,69.75
18,3,1026,2,1,560076,45
18,3,1260,2,2,560076,52
18,3,690,2,0,560076,42
18,3,539,1,1,560076,45
18,3,1200,4,1,560076,85
18,3,2400,3,3,560076,120
18,3,1200,2,2,560076,79.55
18,3,2500,5,2,560076,350
18,3,1186,2,2,560076,40
18,3,1039,2,2,560076,39.5
18,3,1500,5,3,560076,233
18,3,1500,4,1,560076,100
18,3,2520,3,2,560076,150
18,3,1225,2,2,560076,66.5
18,3,1350,2,2,560076,72
18,3,1030,2,2,560076,300
18,3,1550,2,2,560076,49.6
18,3,1490,3,2,560076,79
18,3,1520,3,2,560076,111
18,3,4100,4,0,560076,550
18,3,1391,2,3,560076,64.5
18,3,1200,2,2,560076,50
18,3,1200,4,2,560076,86
18,3,2500,6,3,560076,500
18,3,1322,2,2,560076,80
18,3,2173,3,2,560076,128
18,3,1200,2,2,560076,75
18,3,1200,2,2,560076,47
18,3,1170,2,2,560076,65
18,3,1125,2,2,560076,45.56
18,3,1250,2,2,560076,90
18,3,1025,2,2,560076,27.68
18,3,1075,2,2,560076,36
18,3,1900,2,2,560076,190
18,3,1435,3,2,560076,45
18,3,1175,2,2,560076,64.98
18,3,1464,3,2,560076,56
18,3,900,2,1,560076,33
18,3,585,1,1,560076,21
18,3,3170,5,2,560076,230
18,3,1602,2,1,560076,170
18,3,1220,2,2,560076,42
18,3,2500,3,3,560076,350
18,3,2145,3,3,560076,180
18,3,960,2,3,560076,58
18,3,907,1,1,560076,38
18,3,1210,2,1,560076,74
18,3,900,4,1,560076,150
18,3,1230,2,2,560076,70
18,3,1350,2,1,560076,75
18,3,1150,2,2,560076,58
18,3,1404,2,0,560076,53.35
18,3,1050,2,3,560076,48
18,3,1020,10,0,560076,155
18,3,1285,2,2,560076,56
18,3,1018,2,1,560076,50.8
18,3,1200,3,2,560076,57
18,3,1115,2,2,560076,50
18,3,1600,3,3,560076,95
18,3,1480,2,1,560076,80
18,3,2500,7,0,560076,125
18,3,480,1,1,560076,25
18,3,1435,3,3,560076,53
18,3,450,1,2,560076,60
18,3,600,2,0,560076,23
18,3,1590,2,3,560076,85
18,3,936,2,0,560076,40.2
18,3,1181,2,1,560076,75
18,3,1741,3,2,560076,80
18,3,1750,3,1,560076,123
18,3,1050,2,2,560076,42.7
18,3,1027,2,1,560076,60
18,3,596,2,1,560076,22
18,3,3463,6,0,560076,310
18,3,1600,3,2,560076,70
18,3,2790,5,3,560076,198
18,3,1000,2,1,560076,60
18,3,1120,2,2,560076,44.24
18,3,1200,2,0,560076,85
18,3,1200,2,2,560076,35
18,3,1570,3,2,560076,110
18,3,1500,3,1,560076,135
18,3,1315,2,2,560076,140
18,3,1140,2,1,560076,33.84
18,3,1105,2,2,560076,90
18,3,1200,2,1,560076,34.65
18,3,905,1,1,560076,62
18,3,2400,4,0,560076,350
18,3,1185,2,1,560076,50
18,3,1083,2,1,560076,100
18,3,1458,3,2,560076,60
18,3,1555,3,2,560076,75
18,3,1200,2,2,560076,45
18,3,1308,2,1,560076,58.86
18,3,1024,2,2,560076,44
18,3,1194,2,2,560076,47
18,3,1450,3,1,560076,75
18,3,1639,3,3,560076,120
18,3,1870,3,2,560076,138
18,3,1232,2,1,560076,87
18,3,1719,3,1,560076,184
18,3,975,2,1,560076,24.86
18,3,2000,4,0,560076,130
18,3,1230,2,1,560076,79
18,3,1350,4,2,560076,140
18,3,1076,2,2,560076,67
18,3,2400,7,1,560076,125
18,3,995,2,2,560076,34.82
18,3,2120,3,2,560076,177
18,3,2400,7,0,560076,460
18,3,850,6,2,560076,78
18,3,1096,2,2,560076,40.55
18,3,1107.83,2,1,560076,41.51
18,3,505,1,0,560076,85
18,3,1320,2,2,560076,115
18,3,1320,2,1,560076,99.26
18,3,2901,4,2,560076,190
18,3,1315,2,2,560076,65
18,3,1000,2,1,560076,44
18,3,1596,3,3,560076,79.8
18,3,1750,3,0,560076,130
18,3,2403,4,2,560076,270
18,3,1350,3,2,560076,47.25
18,3,1175,2,2,560076,79
18,3,921,2,1,560076,29.47
18,3,4000,4,2,560076,1100
18,3,1713,3,3,560076,125
18,3,1200,2,0,560076,43
18,3,1900,4,1,560076,90
18,3,1664,3,2,560076,68
18,3,1795,3,2,560076,139
18,3,600,1,1,560076,19.5
18,3,1240,2,3,560076,65
18,3,1965,4,2,560076,132
18,3,600,4,0,560076,99
18,3,4111,4,1,560076,370
18,3,1200,2,2,560076,59.76
18,3,1112,2,3,560076,68
18,3,3000,3,2,560076,60
18,3,1136,2,3,560076,64.5
18,3,914,2,2,560076,55
18,3,1270,2,1,560076,50.79
18,3,1050,2,2,560076,47.25
18,3,1385,2,2,560076,68.5
18,3,990,2,3,560076,35
18,3,845,2,2,560076,43
18,3,1485,2,1,560076,96.51
18,3,1460,2,3,560076,43.79
18,3,1450,2,1,560076,57
18,3,1360,2,1,560076,53
18,3,1375,2,3,560076,58
18,3,1125,2,1,560076,48
18,3,720,1,1,560076,60
18,3,1460,2,2,560076,100
18,3,1107,2,2,560076,40
18,3,1158,2,3,560076,75
18,3,800,1,1,560076,30
18,3,600,9,0,560076,90
18,3,1760,3,2,560076,128
18,3,3200,4,2,560076,200
18,3,600,3,2,560076,145
18,3,1350,3,1,560076,60
18,3,600,6,3,560076,100
18,3,1125,2,1,560076,32.49
18,3,1706,3,3,560076,154
18,3,1600,3,2,560076,112
18,3,1200,2,0,560076,90
18,3,1755,3,3,560076,101
18,3,1200,2,1,560076,50
18,3,1200,2,2,560076,67
18,3,1266.67,2,0,560076,69
18,3,1800,3,2,560076,90
18,3,1200,4,1,560076,275
18,3,1300,3,2,560076,64
18,3,800,3,3,560076,60
18,3,4800,5,2,560076,550
18,3,1128,2,2,560076,40
18,3,2000,2,1,560076,160
18,3,1210,2,1,560076,80
18,3,2710,6,2,560076,142
18,3,1151,2,2,560076,39
18,3,7500,8,3,560076,1700
